Job_Title,Tech_Stack,Programming_Language,First_Working_Day_Of_Week,Last_Working_Day_Of_Week,Work_On_Saturday,Work_On_Sunday,Total_Work_Hour,Province,Salary_Min,Salary_Max,Recruitment_Count,Language,Job_Type,Academic_Level,Experience_Years,Level,Company_Name,Company_Field,Company_URL,Deadline,URL,Date_Crawl_Module_1,Role
Business Analyst,"['JIRA', 'VISIO', 'DRAW.IO']",,2,6,True,,45.0,['Hồ Chí Minh'],,,5,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,Công Ty TNHH Giải Pháp Công Nghệ CIT,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-cong-nghe-cit/78692.html,22/05/2025,https://www.topcv.vn/viec-lam/business-analyst/1370464.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:51:34,Business Analyst (Phân tích nghiệp vụ)
IT Helpdesk,"['WINDOWS', 'MS OFFICE', 'WAN', 'LAN', 'WIFI']",,,,,,,['Hà Nội'],12000000.0,15000000.0,2,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,Công ty TNHH Hạ tầng Viễn thông Miền Bắc,Viễn thông,https://www.topcv.vn/cong-ty/cong-ty-tnhh-ha-tang-vien-thong-mien-bac/7247.html,31/05/2025,https://www.topcv.vn/viec-lam/it-helpdesk/1628598.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:51:54,IT Helpdesk/IT support
Fullstack Developer Vuejs PHP,"['MYSQL', 'GIT']","['JAVASCRIPT', 'PHP', 'SQL']",2,6,False,False,45.0,"['Hà Nội', 'Đà Nẵng']",,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,Trên 5 năm,Nhân viên,Công ty TNHH Pentalog Việt Nam,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-pentalog-viet-nam/17000.html,31/05/2025,https://www.topcv.vn/viec-lam/fullstack-developer-vuejs-php/1699710.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:52:13,Fullstack Developer
Flutter Developer,"['GIT', 'REST API', 'FLUTTER FRAMEWORK', 'STATE MANAGEMENT', 'FIREBASE ANALYTICS', 'FIREBASE CLOUD MESSAGING', 'AGILE']","['DART', 'KOTLIN', 'SWIFT']",2,6,False,False,45.0,['Hồ Chí Minh'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,WATA TECH,IT - Phần mềm,https://www.topcv.vn/cong-ty/wata-tech/184505.html,22/05/2025,https://www.topcv.vn/viec-lam/flutter-developer/1649437.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:52:28,Mobile Developer
AI Team Lead,"['TENSORFLOW', 'PYTORCH', 'OPENCV', 'GANS', 'DIFFUSION MODELS', 'TRANSFORMERS', 'MLOPS', 'AWS', 'GCP', 'AZURE']","['PYTHON', 'SQL']",2,6,False,False,45.0,['Hồ Chí Minh'],30000000.0,55000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,3 năm,Trưởng nhóm,CÔNG TY CỔ PHẦN CÔNG NGHỆ AMENO,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-ameno/167171.html,23/05/2025,https://www.topcv.vn/viec-lam/ai-team-lead/1662568.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:52:52,AI Engineer
Devops Engineer,"['AWS', 'EKS', 'ECS', 'LAMBDA', 'RDS', 'ELASTICACHE', 'CLOUDWATCH', 'TERRAFORM', 'DOCKER', 'KUBERNETES', 'HELM', 'ANSIBLE', 'TCP/IP', 'HTTP', 'SOCKET', 'LINUX/UNIX', 'GIT', 'CI/CD']",['BASH'],2,6,True,False,,['Hà Nội'],25000000.0,30000000.0,1,"['tiếng Anh', 'tiếng Việt']",Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG TCOM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-truyen-thong-tcom/102836.html,22/05/2025,https://www.topcv.vn/viec-lam/devops-engineer/1705086.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:53:12,DevOps Engineer
Chuyên Viên Kiểm Soát Quy Trình,['CMMI'],,2,6,,,47.5,['Hà Nội'],,18000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Dưới 1 năm,Nhân viên,CÔNG TY CỔ PHẦN TCOM SOFTWARE,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tcom-software/211792.html,22/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-kiem-soat-quy-trinh-pqa/1705016.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:53:34,Process Quality Assurance (PQA)
2D Game Artist,"['PHOTOSHOP', 'ADOBE ILLUSTRATOR', 'UNITY', 'SPINE', 'UI/UX']",,2,6,False,False,37.5,['Hà Nội'],,25000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,Winter Wolf - IEC Games,IT - Phần mềm,https://www.topcv.vn/cong-ty/winter-wolf-iec-games/75819.html,22/05/2025,https://www.topcv.vn/viec-lam/2d-game-artist/509522.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:53:59,Concept Artist
Business Analyst,['E-COMMERCE'],,2,6,False,False,47.5,"['Hà Nội', 'Hồ Chí Minh']",,,2,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,"Magenest.,JSC",IT - Phần mềm,https://www.topcv.vn/cong-ty/magenest-jsc/6495.html,22/05/2025,https://www.topcv.vn/viec-lam/business-analyst/1332791.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:54:20,Công nghệ thông tin khác
MlopS & DevopS/Sre Engineer,"['CI/CD', 'DOCKER', 'KUBERNETES', 'AWS', 'GCP', 'AZURE', 'A/B TESTING']","['PYTHON', 'BASH']",2,6,False,False,45.0,['Hồ Chí Minh'],,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Cao Đẳng trở lên,3 năm,Nhân viên,CÔNG TY TNHH BPO INFINITY INNOVATIONS GROUP,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-bpo-infinity-innovations-group/212881.html,22/05/2025,https://www.topcv.vn/viec-lam/mlops-devops-sre-engineer/1705012.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:54:35,DevOps Engineer
Automation Tester,"['API POSTMAN', 'JMETER', 'SQL', 'SELENIUM', 'CYPRESS', 'APPIUM']","['JAVA', 'PYTHON', 'C#', 'JAVASCRIPT']",2,6,False,False,47.5,['Hà Nội'],20000000.0,25000000.0,5,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,CÔNG TY TNHH CHUYỂN ĐỔI SỐ VÀ ĐỔI MỚI SÁNG TẠO VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-chuyen-doi-so-va-doi-moi-sang-tao-viet-nam/159218.html,25/05/2025,https://www.topcv.vn/viec-lam/automation-tester/1704938.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:54:54,Automation Tester
Manual Tester Middle,"['API', 'POSTMAN', 'JMETER', 'DATABASE']",['SQL'],2,6,False,False,47.5,['Hà Nội'],19000000.0,24000000.0,5,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,CÔNG TY TNHH CHUYỂN ĐỔI SỐ VÀ ĐỔI MỚI SÁNG TẠO VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-chuyen-doi-so-va-doi-moi-sang-tao-viet-nam/159218.html,24/05/2025,https://www.topcv.vn/viec-lam/manual-tester-middle/1704925.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:55:16,Manual Tester
Kỹ Thuật Viên IOT,"['MQTT', 'COAP', 'AWS IOT', 'AZURE IOT', 'ARDUINO', 'ESP32', 'RASPBERRY PI', 'SENSORS', 'ACTUATORS', 'ROUTER', 'SWITCH', 'WEBCAM', 'CAMERA IP', 'PTZ']","['C', 'C++', 'PYTHON', 'JAVASCRIPT']",,,,,,['Nhật Bản'],,,1,['tiếng Nhật'],Toàn thời gian,Cao Đẳng trở lên,2 năm,Nhân viên,2NF SOFTWARE COMPANY LIMITED,IT - Phần mềm,https://www.topcv.vn/cong-ty/2nf-software-company-limited/206478.html,15/06/2025,https://www.topcv.vn/viec-lam/ky-thuat-vien-iot/1704933.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:55:39,Kỹ sư IoT (IoT Engineer)
PHP Developer,"['LARAVEL', 'JQUERY', 'BOOTSTRAP', 'NODEJS', 'WEBRTC', 'SOCKET.IO', 'MEMCACHED', 'REDIS', 'WORDPRESS', 'SYMFONY', 'OOP']","['PHP', 'HTML', 'CSS', 'JAVASCRIPT', 'SQL']",2,6,False,False,45.0,['Hà Nội'],12000000.0,15000000.0,2,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,Dưới 1 năm,Nhân viên,CÔNG TY CỔ PHẦN ADAMO SOFTWARE,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-adamo-software/103774.html,22/05/2025,https://www.topcv.vn/viec-lam/php-developer/1704892.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:55:56,Backend Developer
Unity Developer Intern,"['UNITY GAME ENGINE', 'VERSION CONTROL (GIT)', '3D MAX', 'GAME DEVELOPMENT FUNDAMENTALS', '3D MODELING BASICS']",['C#'],2,6,True,False,45.0,['Hà Nội'],,,2,['tiếng Việt'],Toàn thời gian,Trung cấp trở lên,Không yêu cầu,Thực tập sinh,CÔNG TY TNHH ATOMICSOFT,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-atomicsoft/216886.html,22/05/2025,https://www.topcv.vn/viec-lam/unity-developer-intern/1704910.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:56:19,Game Developer
Flutter Developer,"['REST API', 'GIT', 'MICRO FRONTEND', 'MINI APP', 'DEVOPS', 'CI/CD', 'CLEAN CODE', 'STATE MANAGEMENT', 'BLOC', 'RIVERPOD']","['DART', 'SQL']",2,6,False,False,47.5,['Hà Nội'],18000000.0,25000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-paraline-software/84040.html,22/05/2025,https://www.topcv.vn/viec-lam/flutter-developer/1703928.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:56:37,Mobile Developer
Nhân Viên Phân Tích Nghiệp Vụ (Fresher BA),"['AGILE', 'SCRUM', 'JIRA', 'CONFLUENCE', 'DRAW.IO', 'UML']",,2,6,False,False,45.0,['Hà Nội'],8000000.0,12000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,Dưới 1 năm,Nhân viên,CHI NHÁNH CÔNG TY CỔ PHẦN PHẦN MỀM VIỄN THÔNG MIỀN NAM TẠI HÀ NỘI,Viễn thông,https://www.topcv.vn/cong-ty/chi-nhanh-cong-ty-co-phan-phan-mem-vien-thong-mien-nam-tai-ha-noi/137991.html,22/05/2025,https://www.topcv.vn/viec-lam/1-nhan-vien-phan-tich-nghiep-vu-fresher-ba/1704890.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:56:59,Business Analyst (Phân tích nghiệp vụ)
Lập Trình Viên Java,"['WEB DEVELOPMENT', 'DBMS', 'ORM', 'DESIGN PATTERN', 'RESTFUL API', 'HTML', 'CSS', 'JAVASCRIPT', 'JQUERY', 'BOOTSTRAP', 'JSON', 'XML', 'POSTGRESQL', 'MYSQL', 'MSSQL', 'ORACLE', 'MVC', 'GIT', 'UNIT TESTING', 'INTEGRATION TESTING', 'JAVA CORE', 'COLLECTIONS', 'MULTITHREADING', 'KIẾN TRÚC PHẦN MỀM']","['JAVA', 'PHP', 'RUBY', 'SQL']",2,6,False,False,49.0,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM,Viễn thông,https://www.topcv.vn/cong-ty/tong-cong-ty-buu-dien-viet-nam/35825.html,22/05/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-java/1696966.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:57:21,Software Engineer
IT Business Analyst (Bảo hiểm Bank),"['SQL', 'FIGMA']",,,,,,,['Hà Nội'],25000000.0,40000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Trung cấp trở lên,3 năm,Nhân viên,Công ty Cổ phần Công nghệ Alphaway,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-alphaway/199714.html,22/05/2025,https://www.topcv.vn/viec-lam/it-business-analyst-bao-hiem-bank/1704768.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:57:36,Business Analyst (Phân tích nghiệp vụ)
Technical Leader .Net (Desktop App),"['MAUI', 'WPF', 'XAMARIN', 'WINFORM', 'TDD', 'MSTEST', 'NUNIT', 'JASMINE', 'MOQ', 'FLUENTASSERTIONS', 'AZURE', 'ANGULAR', 'VUE', 'TAILWIND', 'BOOTSTRAP', 'AGILE']","['C#', '.NET', 'SQL']",2,6,False,False,45.0,['Hà Nội'],30000000.0,40000000.0,1,"['tiếng Việt', 'tiếng Anh', 'tiếng Nhật']",Toàn thời gian,Cao Đẳng trở lên,Trên 5 năm,Trưởng nhóm,Newwave Solutions JSC,Null,https://www.topcv.vn/brand/newwavesolutions?id=14514,22/05/2025,https://www.topcv.vn/brand/newwavesolutions/tuyen-dung/technical-leader-net-desktop-app-j1704766.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:57:55,Technical Leader
Nhân viên Kiểm thử Phần mềm (Manual Tester),,,2,6,True,False,,['Hà Nội'],6000000.0,12000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,Công ty cổ phần công nghệ và giải pháp y tế,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-giai-phap-y-te/156934.html,22/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-manual-tester/1704805.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:58:15,Manual Tester
Intern Frontend Angular,"['OOP', 'GIT', 'ANGULAR']","['JAVASCRIPT', 'CSS', 'HTML']",2,6,False,False,45.0,['Hồ Chí Minh'],,,3,['tiếng Việt'],Thực tập,Đại Học trở lên,Dưới 1 năm,Thực tập sinh,XPERC LTD,IT - Phần mềm,https://www.topcv.vn/cong-ty/xperc-ltd/184376.html,22/05/2025,https://www.topcv.vn/viec-lam/intern-frontend-angular/1698331.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:58:40,Frontend Developer
Product Manager,,,2,6,True,False,,['Hồ Chí Minh'],20000000.0,30000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,2 năm,Phó giám đốc,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU NT BEAUTY,Bán lẻ - Hàng tiêu dùng - FMCG,https://www.topcv.vn/cong-ty/cong-ty-co-phan-xuat-nhap-khau-nt-beauty/151015.html,22/05/2025,https://www.topcv.vn/viec-lam/product-manager/1703708.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:58:57,Product Owner/Product Manager
Product Owner,"['UX', 'KANBAN', 'SCRUM', 'GOOGLE SUITE']",,2,6,False,False,45.0,['Hồ Chí Minh'],,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,CÔNG TY CỔ PHẦN GOLDEN OWL SOLUTIONS,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-golden-owl-solutions/179820.html,22/05/2025,https://www.topcv.vn/viec-lam/product-owner/1703939.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:59:15,Product Owner/Product Manager
Microsoft Dynamics,"['MICROSOFT POWER PLATFORM', 'MICROSOFT DATAVERSE']","['SQL', 'C#', '.NET']",2,6,False,False,47.5,['Hồ Chí Minh'],,,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty TNHH Phần Mềm Dsoft,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-phan-mem-dsoft/27213.html,22/05/2025,https://www.topcv.vn/viec-lam/microsoft-dynamics/1637719.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:59:34,Software Engineer
Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),"['SQL', 'ORACLE']",,2,6,False,False,42.75,['Hồ Chí Minh'],12000000.0,15000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,Chi Nhánh Công Ty Cổ Phần Tư Vấn Quản Trị Doanh Nghiệp Tinh Vân Tại Thành phố Hồ Chí Minh.,Nhân sự,https://www.topcv.vn/cong-ty/chi-nhanh-cong-ty-co-phan-tu-van-quan-tri-doanh-nghiep-tinh-van-tai-thanh-pho-ho-chi-minh/167592.html,22/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-nghiep-vu-business-analyst/1648865.html?ta_source=ITJobs_LinkDetail,02/05/2025 12:59:54,Software Engineer
Business Analyst,,,2,6,False,False,45.0,['Hồ Chí Minh'],,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty TNHH AEGONA,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-aegona/10127.html,22/05/2025,https://www.topcv.vn/viec-lam/business-analyst/1704605.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:00:11,Business Analyst (Phân tích nghiệp vụ)
Fullstack Java,"['REACTJS', 'TYPESCRIPT', 'REDUX THUNK', 'SPRING BOOT', 'JPA', 'POSTGRESQL', 'KAFKA', 'AZURE DEVOPS', 'CI/CD', 'DOCKER', 'GIT', 'SELENIUM', 'JMETER', 'ELK', 'RDMS', 'MS SQL']","['JAVA', 'SQL']",2,6,False,False,,['Hồ Chí Minh'],49800000.0,74700000.0,3,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,4 năm,Nhân viên,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-phan-tich-du-lieu-insight-data/110386.html,31/05/2025,https://www.topcv.vn/viec-lam/fullstack-java/1596580.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:00:31,Fullstack Developer
DevOps Engineer,"['KUBERNETES', 'DOCKER', 'ANSIBLE', 'PUPPET', 'TERRAFORM', 'JENKINS', 'GITLAB CI', 'GITHUB ACTIONS', 'LINUX', 'PROMETHEUS', 'GRAFANA', 'ELK STACK', 'POSTGRESQL', 'MONGODB']",,2,6,False,False,45.0,['Hồ Chí Minh'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,Công ty TNHH BTASKEE,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-btaskee/8334.html,22/05/2025,https://www.topcv.vn/viec-lam/devops-engineer/1704623.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:00:49,DevOps Engineer
"Business Analyst (E-Payment, Banking)","['MICROSERVICES', 'API', 'UI/UX', 'DEVOPS', 'UML', 'BPMN', 'ERD', 'POSTMAN', 'SWAGGER', 'AXURE', 'VISUAL PARADIGM', 'JIRA', 'PROJECT', 'MS OFFICE', 'VISIO']",['SQL'],2,6,False,False,47.5,['Hà Nội'],18000000.0,25000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,3 năm,Nhân viên,Công ty Cổ Phần Giải pháp Công nghệ ITE,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-cong-nghe-ite/68508.html,22/05/2025,https://www.topcv.vn/viec-lam/business-analyst-e-payment-banking/1704657.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:01:09,Business Analyst (Phân tích nghiệp vụ)
Game Tester (Puzzle),"['JIRA', 'BUGZILLA']",,2,6,False,False,47.5,['Hà Nội'],8000000.0,15000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Dưới 1 năm,Nhân viên,Công ty Cổ phần Công nghệ SUGA,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-suga/80823.html,28/05/2025,https://www.topcv.vn/viec-lam/game-tester-puzzle-tu-6-thang-kinh-nghiem/1593116.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:01:30,Game Tester
2D Ui/Ux Game Artist,['UI/UX'],,2,6,False,False,47.5,['Hà Nội'],15000000.0,20000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty Cổ phần Công nghệ SUGA,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-suga/80823.html,28/05/2025,https://www.topcv.vn/viec-lam/2d-ui-ux-game-artist-tu-2-nam-kinh-nghiem/1593087.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:01:45,Concept Artist
Lập Trình Viên Backend,"['DOCKER', 'KUBERNETES', 'K8S', 'CI/CD', 'OOP', 'REPOSITORY', 'CQRS']","['.NET', 'C#', 'SQL', 'NOSQL']",2,6,True,False,44.0,['Hồ Chí Minh'],10000000.0,17000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,2 năm,Nhân viên,CÔNG TY CỔ PHẦN EBOOKING,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ebooking/109772.html,01/06/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-backend/1475725.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:02:04,Backend Developer
Nhân Viên Android Developer,"['ANDROID SDK', 'ANDROID STUDIO', 'MVP', 'LAZY LOADING', 'CACHING', 'CORE DATA', 'PUSH NOTIFICATION', 'TCP/IP', 'WEBSOCKET', 'WEBSERVICE', 'RESTFUL', 'XML']","['JAVA', 'KOTLIN', 'SQL']",2,6,False,False,46.25,['Hà Nội'],25000000.0,30000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,Công Ty TNHH Thương Mại MerryBlue,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-merryblue/71171.html,22/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-android-developer/1704719.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:02:29,Mobile Developer
Product Owner (Mảng Game Mobile),"['GAME', 'FIREBASE', 'GOOGLE ANALYTICS', 'AGILE', 'UX/UI']",,2,6,False,False,47.5,['Hà Nội'],12000000.0,30000000.0,2,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,Công ty cổ phần Công nghệ và Dịch vụ XGame,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-va-dich-vu-xgame/138073.html,22/05/2025,https://www.topcv.vn/viec-lam/product-owner-mang-game-mobile/1501525.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:02:54,Game Design
Lập Trình Viên Backend Golang,"['RESTFUL API', 'GRPC', 'MYSQL', 'REDIS', 'KAFKA', 'DOCKER', 'FIBER FRAMEWORK', 'K8S', 'OOP', 'CI/CD', 'AGILE', 'SCRUM', 'SOLID', 'GIT', 'WIRE', 'GORM']","['GOLANG', 'SQL']",2,6,False,False,45.0,['Hà Nội'],20000000.0,30000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,CÔNG TY CỔ PHẦN PISCALE,Điện tử / Điện lạnh,https://www.topcv.vn/cong-ty/cong-ty-co-phan-piscale/173035.html,31/05/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-backend-golang/1491193.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:03:15,Backend Developer
Product Owner,['FIGMA'],,2,6,False,False,45.0,['Hà Nội'],18000000.0,25000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,CÔNG TY CỔ PHẦN THANH TOÁN ĐIỆN TỬ VNPT,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-thanh-toan-dien-tu-vnpt/200854.html,31/05/2025,https://www.topcv.vn/viec-lam/product-owner/1432621.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:03:37,Product Owner/Product Manager
Middle Ios Developer,"['IOS', 'JSON', 'REST APIS', 'OOP', 'GIT', 'FIREBASE', 'ADMOB', 'SUBSCRIPTION', 'IN-APP PURCHASE', 'MVC', 'MVVM', 'VIPER']","['SWIFT', 'OBJECTIVE C']",2,6,False,False,47.5,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty Cổ phần Công nghệ eUp,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-eup/81451.html,22/05/2025,https://www.topcv.vn/viec-lam/middle-ios-developer-2-3yoe/1658623.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:03:57,Mobile Developer
SaaS - Reactjs Developer,"['REACTJS', 'NEXT.JS', 'TAILWIND', 'GIT', 'AGILE', 'HTML5', 'CSS3', 'JQUERY']","['JAVASCRIPT', 'TYPESCRIPT']",2,6,,,45.0,['Hồ Chí Minh'],7500000.0,12000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,CÔNG TY CỔ PHẦN FORMTIFY,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-formtify/218783.html,22/05/2025,https://www.topcv.vn/viec-lam/saas-reactjs-developer/1704592.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:04:15,Frontend Developer
Noc Engineer,"['DELL BLADE', 'UCS', 'HPE', 'IBM', 'DELL', 'CLOUD', 'ẢO HÓA']",,2,6,False,False,42.5,['Hồ Chí Minh'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Dưới 1 năm,Nhân viên,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tong-cong-ty-cong-nghe-giai-phap-cmc/6525.html,22/05/2025,https://www.topcv.vn/viec-lam/noc-engineer/1705249.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:04:39,Network Engineer
Front-End Developer (Senior),"['UI DEV', 'LEGO ENTERPRISE FRAMEWORK', 'OPUS', 'ANGULAR', 'REACT']","['JAVASCRIPT', 'TYPESCRIPT']",2,6,False,False,47.8,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Trên 5 năm,Trưởng nhóm,CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-samsung-sds-viet-nam/200963.html,31/05/2025,https://www.topcv.vn/viec-lam/front-end-developer-senior/1653208.html?ta_source=ITJobs_LinkDetail,02/05/2025 13:04:57,Software Engineer
